Food_Code,Food_Description_EN,Food_Description_FR,Alternate_Description_EN,Alternate_Description_FR,Food_Source_Code,USDA_NDB_Code,CNF_Food_Group_Code,Comment_EN,Comment_FR,ScientificName,Food_Last_Updated_Date
7178,"Energy drink, with fruit juice","Boisson énergisante, avec jus de fruits",,,37,,14,,,,2016-02-03
7179,"Energy drink, caffeine free","Boisson énergisante, sans caféine",,,37,,14,,,,2016-02-03
7180,"Energy drink, tea flavoured","Boisson énergisante, saveur de thé",,,37,,14,,,,2016-02-03
7182,"Alcohol, energy drink (7% alcohol by volume)","Boisson alcoolisée, boisson énergisante (7% alcool par volume)",,,37,,14,,,,2026-01-28
7184,"Energy drink, with electrolytes, sugar free/low calorie","Boisson énergisante, avec électrolytes, sans sucre/ hypocalorique","sugar free, 0 sugar, zero sugar, contains no sugar, no sugar, free of sugar, without sugar, unsweetened, sugarless, low in calories, low energy, little energy, low source of calories, low source of energy","sans sucre, 0 sucre, zéro sucre, aucun sucre, ne contient pas de sucre, faible en calorie, peu calorique, peu d'énergie, peu de calories, faible valeur énergétique, pauvre en énergie, pauvre en calories",37,,14,,,,2026-01-28
7185,"Vitamin water, all flavours, sweetened","Eau vitaminée, toutes les saveurs, sucrée","sweetened, with sugar, sugar added, added sugar",,37,,14,,,,2026-01-28
7186,"Vitamin water, all flavours, low calorie","Eau vitaminée, toutes les saveurs, hypocalorique","low in calories, low energy, little energy, low source of calories, low source of energy","faible en calorie, peu calorique, peu d'énergie, peu de calories, faible valeur énergétique, pauvre en énergie, pauvre en calories",37,,14,,,,2026-01-28
7187,"Vitamin water, lemon/orange flavours, sweetened","Eau vitaminée, saveur de citron/orange, sucrée","sweetened, with sugar, sugar added, added sugar",,37,,14,,,,2026-01-28
7188,"Vitamin water, lemon/orange flavours, low calorie","Eau vitaminée, saveur de citron/orange, hypocalorique","low in calories, low energy, little energy, low source of calories, low source of energy","faible en calorie, peu calorique, peu d'énergie, peu de calories, faible valeur énergétique, pauvre en énergie, pauvre en calories",37,,14,,,,2026-01-28
7189,"Vitamin water, tropical citrus flavour, sweetened, with caffeine","Eau vitaminée, saveur citronée tropicale, sucrée, avec caféine","sweetened, with sugar, sugar added, added sugar",,37,,14,,,,2026-01-28
7190,"Ham, flaked, canned","Jambon, flocons, conserve",,viande froide,23,07026,7,From AgCan study.,D'après une étude d'Agriculture Canada.,,2026-01-28
7191,"Vegetable oil, sunflower, mid-oleic","Huile végétale, tournesol, teneur moyenne en acide oléique",,,0,04642,4,,,,2026-01-28
7192,"Chinese dish, fried rice without meat, restaurant prepared","Mets chinois, riz frit sans viande, préparation restaurant",,,0,36602,22,,,,2014-01-14
7193,"Bread, 60% whole wheat, commercial","Pain, 60% blé entier, commercial",,,37,,18,"Oven Joy, Sensations, Bon matin","Oven Joy, Sensations, Bon matin",,2026-01-28
7194,"Bread, white, commercial, with added fibre","Pain, blanc, commercial, avec fibres ajoutées",,,37,,18,"POM, Wonder, Weston, Compliments (100% WG, grains plus white with WW), Super C, etc","POM, Wonder, Weston, Compliments (100% WG, grains plus white with WW), Super C, etc",,2026-01-28
7196,"Bread, whole grain (whole wheat), commercial","Pain, grains entiers (blé entier), commercial",,,37,18035,18,"Dempsters (100% WW, Signature), 100%WG, Ben Holsum, Ben Xtra Soft","Dempsters (100% blé entier, Signature), 100% grains entiers, Ben Holsum, Ben Xtra Soft",,2026-01-28
7197,"Bread, whole grain (whole wheat) with seeds (flax, sunflower), commercial","Pain, grains entiers (blé entier) avec graines (lin, tournesol), commercial",,,37,18035,18,"Country Harvest (Flax, Stone Milled, Sunflower), Dempsters","Country Harvest (Flax, Stone Milled, Sunflower), Dempsters",,2026-01-28
7198,"Bread, whole grain (whole wheat) with seeds and bran, commercial","Pain, grains entiers (blé entier) avec graines et son, commercial",,,37,18035,18,Country Harvest Prairie Bran,Country Harvest Son des Prairies,,2026-01-28
7199,"Bread, whole grain (whole wheat), with added fibre, commercial","Pain, grains entiers (blé entier), avec fibres ajoutées, commercial",,,37,18035,18,Weight Watchers 100% whole wheat,Weight Watchers 100% blé entier,,2026-01-28
7200,"Bread, multigrain, commercial, reduced sodium","Pain, multigrains, commercial, réduit en sodium",,,37,18035,18,"Dempster's Smart white, Ben's Smart white, Rudolph's Bavarian MG,","Dempster's Smart white, Ben's Smart white, Rudolph's Bavarian MG",,2026-01-28
7201,"Dessert, frozen, ice cream, soft serve, chocolate, light","Dessert, congelé, crème glacée molle, chocolat, légère",soft-serve,crème molle,0,01263,19,,,,2026-01-28
7202,"Dessert, frozen, ice cream bar, stick or nugget, with crunch coating","Dessert, congelé, crème glacée, barre ou pépites, enrobage croquant",,"barre glacée, sandwich",0,01264,19,,,,2026-01-28
7203,"Seasoning mix, chili, dry mix","Assaisonnement, chili, mélange sec",,,0,02076,2,,,,2014-02-21
7204,"Babyfood, snack, biscuit, rice","Aliments pour bébé, grignotises, biscuit de riz",,,37,03997,3,,,,2015-02-04
7205,"Salad dressing, mayonnaise, with olive oil, reduced fat","Vinaigrette, mayonnaise huile d'olive, teneur réduite en gras","lower fat, lower in fat, less fat, reduced fat, reduced in fat, fat reduced","faible teneur en lipides, pauvre en lipides, peu de lipides, faible teneur en matières grasses, pauvre en matières grasses, peu de matières grasses, faible teneur en gras, pauvre en gras, peu de gras, faible teneur en graisses, pauvre en graisses,  peu de graisses ",0,04708,4,,,,2026-01-28
7206,"Sauce, peanut (made from coconut, water, sugar, peanuts)","Sauce, arachides (faite à partir de noix de coco, eau, sucre, arachides)",,,0,06618,6,,,,2026-01-28
7207,"Cereal, ready-to-eat, Krave, Kellogg's","Céréale, prête-à-manger, Krave, Kellogg's",,,6,08652,8,,,,2014-02-21
7208,"Cherries, tart, dried, sweetened","Cerises, sures (acidulées), séchées, sucrées","sweetened, with sugar, sugar added, added sugar",,0,09044,9,,,,2026-01-28
7209,"Blueberry, dried, sweetened","Bleuet séché, sucré","sweetened, with sugar, sugar added, added sugar",,0,09163,9,,,,2026-01-28
7210,"Cherry, sour, canned, water pack, drained","Cerise sure, conserve, dans l'eau, drainée",,,0,09362,9,,,,2014-02-21
7211,"Pear, red anjou, raw","Poire, anjou rouge, crue",,,0,09413,9,,,,2014-02-21
7212,"Pear, bosc, raw","Poire, bosc, crue",,,0,09414,9,,,,2014-02-21
7213,"Pear, green anjou, raw","Poire, anjou verte, crue",,,0,09415,9,,,,2014-02-24
7214,"Apple, Red Delicious, raw, with skin","Pomme, Red Delicious, crue, avec peau",,,0,09500,9,,,,2014-02-24
7215,"Apple, Granny Smith, raw, with skin","Pomme, Granny Smith, crue, avec pelure",,,0,09502,9,,,,2014-02-24
7216,"Apple, Gala, raw, with skin","Pomme, Gala, crue avec pelure",,,0,09503,9,,,,2014-02-24
7218,"Apple, Fuji, raw, with skin","Pomme, Fuji, crue avec pelure",,,0,09504,9,,,,2014-02-24
7219,"Pork, cured, back bacon, pan-fried","Porc, salé, bacon de dos, sauté",,,0,10998,10,,,,2014-02-24
7220,"Potato, roasted, frozen, unprepared","Pomme de terre, rôtie, congelée, non préparée","potato, potatoes","patate, patates, pomme de terre",0,11361,11,,,,2026-01-28
7221,"Nuts, walnuts, glazed","Noix de Grenoble, givrées","sweetened, with sugar, sugar added, added sugar","sucré, avec sucre, sucre ajouté",0,12156,12,,,,2026-01-28
7223,"Nuts, almonds, oil roasted, smoke flavour, salt added","Noix, amandes, rôties dans l'huile, saveur de fumée, salées",,,0,12567,12,,,,2014-02-24
7224,"Beverage, coconut water, unsweetened, ready-to-drink","Boisson, eau de noix de coco, non sucrée, prête-à-boire","unsweetened, no added sugar, no sugar added, without added sugar","non sucré, sans sucre ajouté",0,14090,14,,,,2026-01-28
7225,"Plant-based beverage, almond beverage, vanilla flavoured, sweetened, fortified, refrigerated","Boisson à base de plantes, amande, saveur de vanille, sucrée, enrichie, réfrigérée","sweetened, with sugar, sugar added, added sugar, milk, non-dairy, dairy-free, beverage, almond milk","lait d'amande, sucré, avec sucre, sucre ajouté, avec ajout de sucre, avec du sucre, breuvage, boisson, végétal, végétale",37,14016,14,,,,2026-02-11
7226,"Plant-based beverage, almond beverage, chocolate flavoured, sweetened, fortified, refrigerated","Boisson à base de plantes, amande, saveur de chocolat, sucrée, enrichie, réfrigérée","sweetened, with sugar, sugar added, added sugar, milk, non-dairy, dairy-free, beverage, almond milk","lait d'amande, sucré, avec sucre, sucre ajouté, boisson végétale",37,14054,14,,,,2026-02-11
7228,"Beverage, protein drink, ready-to-drink, Muscle MLK, chocolate","Boisson, boisson protéinée, prête-à-boire, Muscle MLK, chocolat",muscle milk,muscle milk,6,14036,14,,,,2026-01-28
7229,"Beverage, whey protein isolate, powder","Boisson, isolat de protéines de lactosérum, poudre",,,0,14058,14,,,,2014-03-03
7230,"Juice drink, orange, Calorie-reduced","Boisson au jus, orange, réduite en Calories",,fruits citrins,0,14064,14,,,,2026-01-28
7231,"Beverage, protein powder, whey based, powder","Boisson, poudre protéinée à base de lactosérum",,,0,14066,14,,,,2014-03-04
7232,"Plant-based beverage, protein powder, soy based, powder","Boisson à base de plantes, poudre protéinée à base de soya","milk, non-dairy, dairy-free, beverage","lait, breuvage, boisson, végétal, végétale",0,14067,14,,,,2026-01-28
7233,"Beverage, shake, high protein, powder, unprepared","Boisson, type frappé, élevée en protéine, poudre, non préparée",protein shake,"shake protéiné, shake",0,14654,14,,,,2026-01-28
7234,"Fish, trout, brook, raw","Poisson, truite mouchetée, crue",,,0,15274,15,,,,2014-03-04
7235,"Beans, black, mature seeds, canned, solids and liquid, reduced sodium","Haricots, noirs, grains mûrs, conserve, solides et liquide, réduit en sodium",,"fèves, fêves, fève, fêve",0,16316,16,,,,2026-01-28
7236,"Beans, great northern, canned, solids and liquid, reduced sodium","Haricots, great northern, conserve, solides et liquide, réduit en sodium",,"Fèves du grand nord, fève grand nord, fêve du grand nord, fêve grand nord, haricots grand nord",0,16326,16,,,,2026-01-28
7237,"Vitamin water, flavours not lemon/orange, sweetened","Eau vitaminée, saveurs autres que citron/orange, sucrée","sweetened, with sugar, sugar added, added sugar",,37,,14,,,,2026-01-28
7238,"Vitamin water, flavours not lemon/orange, low calorie","Eau vitaminée, saveurs autres que citron/orange, hypocalorique","low in calories, low energy, little energy, low source of calories, low source of energy","faible en calorie, peu calorique, peu d'énergie, peu de calories, faible valeur énergétique, pauvre en énergie, pauvre en calories",37,,14,,,,2026-01-28
7239,"Bread, spelt, commercial","Pain, épeautre, commercial",,,37,,18,Dimpflmeier Organic Spelt,Dimpflmeier Épautre biologique,,2026-01-28
7240,"Beans, kidney, red, canned, solids and liquid, reduced sodium","Haricots, rouges, conserve, solides et liquide, réduit en sodium",,"fèves, fêves, fève, fêve",0,16337,16,,,,2026-01-28
7241,"Beans, pinto, canned, solids and liquid, reduced sodium","Haricots, pinto, conserve, solides et liquide, réduit en sodium",,"fèves, fêves, fève, fêve",0,16347,16,,,,2026-01-28
7242,"Chickpeas (garbanzo beans, bengal gram), canned, solids and liquid, reduced sodium","Pois chiches (garbanzo), conserve, solides et liquide, réduit en sodium","chick pea, garbanzo, bengal gram",garbanzo,0,16360,16,,,,2026-01-28
7243,"Refried beans, canned, reduced sodium","Haricots, sautés (frigoles refrits), conserve, réduit en sodium",,haricots frits,0,16403,16,,,,2026-01-28
7244,"Soy sauce (made with hydrolyzed vegetable protein), reduced sodium","Soya, sauce (fait avec protéine végétale hydrolysée), réduite en sodium",,,0,16425,6,,,,2017-10-25
7245,"Sweetener, herbal extract powder from Stevia leaves","Édulcorant, poudre d'extrait feuilles de Stevia","artificially sweetened, artificial sweetener, sweetener","éducorant artificiel, substitut de sucre, substitut du sucre, édulcorant, avec édulcorant articifiel",0,19918,19,,,,2026-01-28
7246,"Snacks, brown rice chips","Grignotises, croustilles de riz brun",,"grignotine, grignotines, grignoterie, grignoteries, snack, snacks, chips",0,25059,25,,,,2026-01-28
7247,"Snacks, pretzels, hard, chocolate coated","Grignotises, bretzels, durs, enrobés de chocolat",,"grignotine, grignotines, grignoterie, grignoteries, snack, snacks, pretzel, pretzels",0,25060,25,,,,2026-01-28
7248,"Snacks, potato chips, lightly salted","Grignotises, croustilles de pommes de terre, légèrement salées",,"patate, patates, chips, grignotine, grignotines, grignoterie, grignoteries snack, snacks",0,25064,25,,,,2026-01-28
7249,"Sauce, peanut (made from peanut butter, water, soy sauce)","Sauce, arachides (faite à partir de beurre d'arachides, eau et sauce soya)",,,0,27059,6,,,,2026-01-28
7250,"Indian, bread, chapati or roti, whole wheat","Indien, pain, chapati ou roti, blé entier","chapatti, chappati, chapathi, chappathi, rotli, safati, shabaati, phulka, roshi","chapatti, chappati, chapathi, chappathi, rotli, safati, shabaati, phulka, roshi",37,28285,18,Crispy,Crispy,,2026-02-11
7251,"Bread, Indian, paratha, whole wheat","Pain, Indien, paratha, blé entier",,,0,28286,18,,,,2026-01-28
7252,"Indian, bread, naan, whole wheat","Indien, pain, naan, blé entier",,,37,28287,18,"Crispy, REYA, Santosh, Overwaitea, PC","Crispy, REYA, Santosh, Overwaitea, PC",,2026-02-11
7253,"Indian, bread, chapati or roti, plain","Indien, pain, chapati ou roti, nature","chapatti, chappati, chapathi, chappathi, rotli, safati, shabaati, phulka, roshi","chapatti, chappati, chapathi, chappathi, rotli, safati, shabaati, phulka, roshi",37,28306,18,Crispy,Crispy,,2026-01-28
7254,"Cookie, peanut butter filling, chocolate coated","Biscuit,garniture au beurre d'arachides, enrobé de chocolat",,,0,28290,18,,,,2026-01-28
7255,"Cracker, multigrain","Craquelin, multigrains",,,37,28292,18,"Compliments, Christie","Compliments, Christie",,2026-01-28
7256,"Cookie, butter, with or without filling, chocolate covered, commercial","Biscuit, beurre, avec ou sans garniture, enrobé de chocolat, commercial","Celebration cookies, chocolate topped butter cookie, Concerto cookie, Belgian cookie, European style cookie","Biscuit Célébration, biscuit au beurre avec tablette de chocolat, Biscuit concerto, Biscuit Belge, Biscuit de style Européen.",37,28293,18,"Leclerc (x3), PC (x2), Compliments, Irresistibles (x2), Our Finest, Kirkland, Western Family - Composite includes milk chocolate, dark chocolate","Leclerc (x3), PC (x2), Compliments, Irresistibles (x2), Our Finest, Kirkland, Western Family - Le composite inclus le chocolat au lait et le chocolat noir",,2026-01-28
7257,"Cookie, chocolate, with icing or coating","Biscuit, chocolat, avec glaçage ou enrobage",,,0,28294,18,,,,2014-03-17
7258,"Tortilla, ready-to-bake / fry, whole grain (whole wheat)","Tortilla, prêt-à-cuire /frire, grains entiers (blé entier)",,,37,28295,18,"Casa Mendosa,  Old El Paso, Dempsters, Compliments, Great Value, PC Blue Menu, PC, Selection, Western Family, Longos","Casa Mendosa, Old El Paso, Dempsters, Compliments, Great Value, PC Menu Bleu, PC, Sélection, Western Family, Longos",,2026-01-28
7259,"Cookie, brownie, commercial, reduced fat","Biscuit, carré au chocolat, teneur réduite en gras","lower fat, lower in fat, less fat, reduced fat, reduced in fat, fat reduced","faible teneur en lipides, pauvre en lipides, peu de lipides, faible teneur en matières grasses, pauvre en matières grasses, peu de matières grasses, faible teneur en gras, pauvre en gras, peu de gras, faible teneur en graisses, pauvre en graisses,  peu de graisses",0,28298,18,,,,2026-01-28
7260,"Cookie, chocolate sandwich, vanilla cream filling, reduced fat, commercial","Biscuit, sandwich au chocolat, garniture crème à la vanille, réduit en gras, commercial",Oreo,Oreo,37,28299,18,Christie,Christie,,2026-01-28
7261,"Cookie, oatmeal sandwich, cream filling","Biscuit, sandwich à l'avoine, garniture à la crème",,,0,28300,18,,,,2026-01-28
7262,"Cookie, graham cracker, plain or honey, low fat","Biscuit, graham, nature ou miel, faible en gras","low fat, low in fat, little fat, low source of fat","faible teneur en lipides, pauvre en lipides, peu de lipides, faible teneur en matières grasses, pauvre en matières grasses, peu de matières grasses, faible teneur en gras, pauvre en gras, peu de gras, faible teneur en graisses, pauvre en graisses,  peu de graisses ",0,28302,18,,,,2026-01-28
7263,"Cracker, cheese, whole grain","Craquelin, fromage, grains entiers",,,0,28303,18,,,,2026-01-28
7264,"Sweet potato, french-fried, frozen, unprepared","Patate douce, frite, congelée, non préparée",,"patates douces, patate sucrée, patates sucrées",0,31023,11,,,,2026-01-28
7265,"Sweet potato, french-fried, cross cut, frozen, unprepared","Patate douce, frite, coupe ondulée, congelée, non préparée",,"patates douces, patate sucrée, patates sucrées",0,31024,11,,,,2026-01-28
7266,"Sweet potato puff, frozen, unprepared","Patate douce soufflée, congelée, non préparée",,"patates douces, patate sucrée, patates sucrées",0,31025,11,,,,2026-01-28
7267,"Potato, french-fried, wedge cut, frozen, unprepared","Pomme de terre, frite, quartier, congelée, non préparée","potato, potatoes","patate, patates, pomme de terre",0,31029,11,,,,2026-01-28
7268,"Potato, french-fried, cross cut, frozen, unprepared","Pomme de terre, frite, coupe ondulée, congelée, non préparée","potato, potatoes","patate, patates, pomme de terre",0,31031,11,,,,2026-01-28
7269,"Taquito, chicken and cheese, frozen, heated in oven","Taquito, poulet et fromage, congelé, réchauffé au four",,,0,32006,22,,,,2014-03-18
7270,"Taquito, beef and cheese, frozen, heated in oven","Taquito, boeuf et fromage, congelé, réchauffé au four",,,0,32007,22,,,,2014-03-18
7271,"Pasta mix, classic cheeseburger macaroni, unprepared","Pâtes, mélange, macaroni boeuf et fromage classique, non préparé",,,0,32008,22,,,,2014-03-18
7272,"Pasta mix, classic beef, unprepared","Pâtes, boeuf classique, non préparé",,,0,32009,22,,,,2014-03-18
7273,"Pizza roll, frozen, unprepared","Pizza roulée, congelée, non préparée",,,0,32012,22,,,,2014-03-18
7274,"Potsticker or wonton, pork and vegetable, frozen, unprepared","Ravioli chinois ou wonton (potsticker), porc et légumes, congelé, non préparé",,,0,32013,22,,,,2014-03-18
7275,"Turnover, cheese-filled, tomato-based sauce, frozen, unprepared","Chausson au fromage et sauce tomates, congelé, non préparé",,,0,32015,22,,,,2014-03-19
7276,"Lasagna, cheese, frozen, unprepared","Lasagne au fromage, congelée, non préparée","pasta, meatless, vegetarian","pâtes, pâtes alimentaires, sans viande, végétarien",0,32019,22,,,,2026-01-28
7277,"Chinese dish, chow mein, vegetable, without meat or noodles, restaurant prepared","Mets chinois, chow mein aux légumes, sans viande ni nouilles, préparation restaurant",,,0,36624,22,,,,2014-03-19
7278,"Chinese dish, lo mein, vegetable, without meat, restaurant prepared","Mets chinois, lo mein aux légumes, sans viande, préparation restaurant",,,0,36625,22,,,,2014-03-19
7279,"Chinese dish, chicken and vegetables, restaurant prepared","Mets chinois, poulet et légumes, préparation restaurant",,,0,36626,22,"Rice not included in the analyses.  most dishes analyzed had broccoli and carrots (some had snow peas, scallion, water chestnuts and/or baby corn).","Le riz n'est pas inclus dans les analyses. La plupart des plats analysés contenaient du brocoli et des carottes (certains contenaient des pois mange-tout, des oignons verts, des châtaignes d'eau et/ou du maïs miniature).",,2026-01-28
7280,"Chinese dish, orange chicken, restaurant prepared","Mets chinois, poulet à l'orange, préparation restaurant",,,0,36629,22,,,,2014-03-20
7281,"Coffee and cocoa (mocha) powder, with whitener and low calorie sweetener","Café et cacao (mocha), poudre, avec colorant à café et édulcorant","low in calories, low energy, little energy, low source of calories, low source of energy","faible en calorie, peu calorique, peu d'énergie, peu de calories, faible valeur énergétique, pauvre en énergie, pauvre en calories",0,43343,14,,,,2026-01-28
7282,"Bread, sprouted wheat, commercial","Pain, blé germé, commercial",,,37,,18,"Food for Life sprouted grains (gluten free), silver hills squirrely","Food for Life grains germés (sans gluten), Silver Hills Squirrely",,2026-01-28
7284,"Deli-meat, composite","Charcuterie, composite",,viande froide,37,,7,,,,2026-01-28
7285,"Deli-meat, ham, sliced, composite","Charcuterie, jambon, tranché, composite",,viande froide,37,,7,,,,2026-01-28
7287,"Deli-meat, bologna (baloney), composite","Charcuterie, bologne, composite",,"baloney, bologna, viande froide",37,,7,,,,2026-01-28
7288,"Bread, sprouted wheat with added calcium and vitamin D, commercial","Pain, blé germé, calcium et vitamine D ajoutés, commercial",,,37,,18,St Méthode,St-Méthode,,2026-01-28
7289,"Bread, oat (includes oatmeal and oat bran), commercial","Pain, avoine (inclut gruau et son d'avoine), commercial",,,37,18039,18,"Country Harvest Oat and Honey, Country Harvest Oat bran, Dempsters Wheat, Oats and Honey","Country Harvest avoine et miel, Country Harvest son d'avoine, Dempsters blé, avoine et miel",,2026-01-28
7291,"Bread, made with milk, commercial","Pain, préparé avec du lait, commercial",,,37,,18,POM Ultra Moist Sandwich milk bread,POM pain à sandwich au lait ultra moelleux,,2026-01-28
7293,"Turnover, fruit (apple, berry, cherry, peach)","Chausson aux fruits, (pommes, petits fruits, cerises, pêches)",,,35,,18,,,,2026-01-28
7294,"Dessert, frozen, Fudgesicle bar, no sugar added, with artificial sweetener","Dessert, congelé, barre Fudgesicle, sans sucre ajouté, avec édulcorant","artificially sweetened, artificial sweetener, sweetener, popsicle","édulcorant, éducorant artificiel, avec édulcorant articifiel, substitut de sucre, substitut du sucre, popsicle",0,19871,19,,,,2026-01-28
7295,"Cookie, shortbread, plain, commercial, no sugar added, with artificial sweetener","Biscuit, sablé, nature, commercial, sans sucre ajouté, avec édulcorant","artificially sweetened, artificial sweetener, sweetener","édulcorant, éducorant artificiel, avec édulcorant articifiel, substitut de sucre, substitut du sucre",0,28229,18,,,,2026-01-28
7298,"Bread, 60% whole wheat, commercial, toasted","Pain, 60% blé entier, commercial, grillé",,,37,,18,"Oven Joy, Sensations, Bon matin","Oven Joy, Sensations, Bon matin",,2026-01-28
7299,"Bread, white, commercial, with added fibre, toasted","Pain, blanc, commercial, avec fibres ajoutées, grillé",,,37,,18,"POM, Wonder, Weston, Compliments (100% WG, grains plus white with WW), Super C, etc","POM, Wonder, Weston, Compliments (100% grains entiers, blanc plus grains avec blé entier), Super C, etc",,2026-01-28
7300,"Bread, whole grain (whole wheat), commercial, toasted","Pain, grains entiers (blé entier), commercial, grillé",,,37,,18,"Dempsters (100% WW, Signature), 100%WG, Ben Holsum, Ben Xtra Soft","Dempsters (100% blé entier, Signature), 100% grains entiers, Ben Holsum, Ben Xtra Soft",,2026-01-28
7303,"Bread, whole grain (whole wheat) with seeds (flax, sunflower), commercial, toasted","Pain, grains entiers (blé entier) avec graines (lin, tournesol), commercial, grillé",,,37,,18,"Country Harvest (Flax, Stone Milled, Sunflower), Dempsters","Country Harvest (lin, moulu à la pierre, tournesol), Dempsters",,2026-01-28
7304,"Bread, whole grain (whole wheat) with seeds and bran, commercial, toasted","Pain, grains entiers (blé entier) avec graines et son, commercial, grillé",,,37,,18,Country Harvest Prairie Bran,Country Harvest Son des Prairies,,2026-01-28
7305,"Bread, whole grain (whole wheat), with added fibre, commercial, toasted","Pain, grains entiers (blé entier), avec fibres ajoutées, commercial, grillé",,,37,,18,Weight Watchers 100% whole wheat,Weight Watchers 100% blé entier,,2026-01-28
7307,"Bread, multigrain, commercial, reduced sodium, toasted","Pain, multigrains, commercial, réduit en sodium, grillé",,,37,,18,"Dempster's Smart white, Ben's Smart white, Rudolph's Bavarian MG,","Dempster's Smart white, Ben's Smart white, Rudolph's Bavarian MG",,2026-01-28
7309,"Bread, spelt, commercial, toasted","Pain, épeautre, commercial, grillé",,,37,,18,Dimpflmeier Organic Spelt,Dimpflmeier Épautre biologique,,2026-01-28
7310,"Bread, sprouted wheat, commercial, toasted","Pain, blé germé, commercial, grillé",,,37,,18,"Food for Life sprouted grains (gluten free), silver hills squirrely","Grains germés Food for Life (sans gluten), Silver Hills Squirrely",,2026-01-28
7311,"Bread, sprouted wheat with added calcium and vitamin D, commercial, toasted","Pain, blé germé, calcium et vitamine D ajoutés, commercial, grillé",,,37,,18,St Méthode,St-Méthode,,2026-01-28
7312,"Bread, oat (includes oatmeal and oat bran), commercial, toasted","Pain, avoine (inclut gruau et son d'avoine), commercial, grillé",,,37,,18,"Country Harvest Oat and Honey, Country Harvest Oat bran, Dempsters Wheat, Oats and Honey","Country Harvest avoine et miel, Country Harvest son d'avoine, Dempsters blé, avoine et miel",,2026-01-28
7313,"Bread, made with milk, commercial, toasted","Pain, préparé avec du lait, commercial, grillé",,,37,,18,POM Ultra Moist Sandwich milk bread,POM pain à sandwich au lait ultra moelleux,,2026-01-28
7314,"Sausage, breakfast links or rounds, beef, raw","Saucisse à déjeuner, en chapelet ou en galette, boeuf, crue",,,37,07956,7,,,,2014-06-10
7315,"Sausage, breakfast links or rounds, pork, pre-cooked, reheated","Saucisse à déjeuner, en chapelet ou en galette, porc, pré-cuite, réchauffée",,,37,07957,7,,,,2014-06-17
7316,"Sausage, breakfast links or rounds, turkey, cooked","Saucisse à déjeuner, en chapelet ou en galette, dinde, cuite",,,37,,7,,,,2014-06-17
7317,"Sausage, chorizo, raw","Saucisse, chorizo, crue",,,37,,7,,,,2014-06-26
7318,"Sausage, chorizo, cooked","Saucisse, chorizo, cuite",,,37,,7,,,,2014-06-26
7319,"Sausage, chorizo, semi-dried (Spanish style), cured","Saucisse, chorizo, semi-sec (type espagnol), saumuré",,,37,,7,,,,2026-01-28
7321,"Chicken, broiler, breast, skinless, boneless, meat, braised","Poulet à griller, poitrine, sans la peau, désossée, viande, braisé",,,0,05746,5,,,,2014-09-24
7322,"Chicken, broiler, breast, skinless, boneless, meat, grilled","Poulet à griller, poitrine, sans la peau, désossée, viande, grillé",,,0,05747,5,,,,2014-09-24
7324,"Sausage, chorizo, dry","Saucisse, chorizo, sèche",,,37,,7,,,,2026-01-28
7326,"Sausage, Oktoberfest, raw","Saucisse, Oktoberfest, crue",,,37,,7,,,,2026-01-28
7327,"Sausage, Oktoberfest, cooked","Saucisse, Oktoberfest, cuite",,,37,,7,,,,2026-01-28
7328,"Chicken, broiler, drumstick, meat, braised","Poulet à griller, pilon, viande, braisé",,,0,05671,5,,,,2014-09-22
7329,"Chicken, broiler, thigh, meat, braised","Poulet à griller, haut de cuisse, viande, braisé",,,0,05672,5,,,,2014-09-22
7330,"Chicken, broiler, thigh, meat and skin, braised","Poulet à griller, haut de cuisse, viande et peau, braisé",,,0,05677,5,,,,2014-09-22
7332,"Sausage, Italian, pork, reduced fat and sodium, raw","Saucisse, italienne, porc, teneur réduite en gras et sodium, crue","lower fat, lower in fat, less fat, reduced fat, reduced in fat, fat reduced, ""reduced sodium"", ""reduced in sodium"", ""sodium-reduced"", ""less sodium"", ""lower sodium"", ""lower in sodium"", ""reduced salt"", ""reduced in salt"", ""salt-reduced"", ""less salt"", ""lower salt"" or ""lower in salt""","faible teneur en lipides, pauvre en lipides, peu de lipides, faible teneur en matières grasses, pauvre en matières grasses, peu de matières grasses, faible teneur en gras, pauvre en gras, peu de gras, faible teneur en graisses, pauvre en graisses,  peu de graisses, « teneur réduite en sodium », « moins de sodium », « teneur plus faible en sodium », « plus pauvre en sodium », « teneur réduite en sel », « moins de sel », « moins salé », « teneur plus faible en sel » ou « plus pauvre en sel » ",37,07036,7,,,,2026-01-28
7333,"Sausage, Italian, pork, reduced fat and sodium, cooked","Saucisse, italienne, porc, teneur réduite en gras et sodium, cuite","lower fat, lower in fat, less fat, reduced fat, reduced in fat, fat reduced, ""reduced sodium"", ""reduced in sodium"", ""sodium-reduced"", ""less sodium"", ""lower sodium"", ""lower in sodium"", ""reduced salt"", ""reduced in salt"", ""salt-reduced"", ""less salt"", ""lower salt"" or ""lower in salt""","faible teneur en lipides, pauvre en lipides, peu de lipides, faible teneur en matières grasses, pauvre en matières grasses, peu de matières grasses, faible teneur en gras, pauvre en gras, peu de gras, faible teneur en graisses, pauvre en graisses,  peu de graisses, « teneur réduite en sodium », « moins de sodium », « teneur plus faible en sodium », « plus pauvre en sodium », « teneur réduite en sel », « moins de sel », « moins salé », « teneur plus faible en sel » ou « plus pauvre en sel » ",37,07089,7,,,,2026-01-28
